DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,CORE_KWRD_CN,OPN_DE
10640,"캠프 스탠리의 기지촌, 경기도 의정부 고산동 뺏벌",생활문화,우리마을이야기,자연과 지리,마을경관,한국의 독특한 마을,,"한국전쟁 이후에 생겨난 마을 가운데 하나가 바로 미군 기지촌이다. 미군 부대가 주둔하는 근처에 생기는 마을로 일자리가 많고, 미군들의 봉급날에는 뿌려지는 돈도 많아 외지인들이 많이 유입된다. 의정부 고산동의 기지촌은 캠프 스탠리의 주둔으로 생겼는데, 배가 많이 나는 마을이라 뺏벌이라 불렸다. 현재 뺏벌은 미군부대가 이전하면서 쇠락해버렸지만, 개발 논의가 나오고 있고, 주민들은 그 개발 논의에서 배제되지 않기를 바라고 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/91/72770/68550/c/의정부-뺏벌-(1)-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/5724,경기도,의정부시,경기도 의정부시 고산동 산 116-1,37.71610763,127.0986532,20200821,"주한미군, 기지촌, 캠프 스탠리, 고산동 뺏벌",20221230
10641,삿갓모양 돌산에 구축한 의정부 사패산1~3보루,역사문화유산,한국의 관방문화,문화유산,건축유적,경기도 관방유적,보루,"사패산보루(賜牌山堡壘)는 경기도 양주시 장흥면 울대리와 의정부시 호원동 등에 걸쳐 있는 북한산 국립공원 내에 있다. 보루(堡壘)는 적군을 막거나 공격하기 위해 흙이나 돌로 튼튼하게 쌓아놓은 진지이다. 사패산(552m)은 그 모양이 삿갓처럼 보여 갓바위산 또는 삿갓산이라 불렀는데, 보루가 3개나 있을 정도로 중요한 관방지역이다. 이 산을 지나면 곧바로 한양으로 연결되기 때문이었다.",,https://ncms.nculture.org/fortress/story/5766,경기도,의정부시,경기도 의정부시 호원동 산34-1일대 사패산,37.72399681,127.0319833,20200824,"사패산보루, 사패산",20221230
10642,양주시의 진산에 설치된 불곡산1~9보루,역사문화유산,한국의 관방문화,문화유산,건축유적,경기도 관방유적,보루,"불곡산보루(佛谷山堡壘)는 경기도 양주시 산북동 산65-1번지 일대 불곡산에 흩어져 있다. 보루(堡壘)는 적군을 막거나 공격하기 위해 흙이나 돌로 튼튼하게 쌓아놓은 진지이다. 대체로 작은 성을 보루라 한다. 그 때문에 보루는 한 곳의 산에도 여러 개가 분포해 있다. 불곡산보루는 9개나 분포해 있는 것으로 조사 되었다. 이렇게 보루가 많은 것은 불곡산이 관방의 요충지이면서, 여러 개의 봉우리로 형성돼 있기 때문이다. 불곡산보루에서 나온 유물들을 보아 삼국시",,https://ncms.nculture.org/fortress/story/5767,경기도,양주시,경기도 양주시 산북동 산65-1일대 불곡산,37.80056327,127.0267848,20200824,"불곡산보루, 불곡산",20221230
10643,양주가 한눈에 내려다보이는 도락산1~4보루,역사문화유산,한국의 관방문화,문화유산,건축유적,경기도 관방유적,보루,"경기도 양주시 은현면 용암리에 도락산(道樂山)이 있다. 이 산은 해발 439.8m로 명칭도 다양하고 전설도 이채로운 산이다. 이곳에는 삼국시대에 쌓았다는 보루가 4곳이나 있다. 보루(堡壘)는 적군을 막거나 공격하기 위해 흙이나 돌로 튼튼하게 쌓아놓은 진지이다. 보루마다 크기가 다르며, 발견되는 유적도 다양하다. 현재 석축과 토기편 등이 발견되고 있어 위치와 연대를 고증할 수 있다.",,https://ncms.nculture.org/fortress/story/5768,경기도,양주시,경기도 양주시 은현면 용암리 산87~4일대 도락산,37.83036827,127.0191056,20200824,"도락산보루, 도락산",20221230
10644,낙동강 변 개비리 길의 이야기,생활문화,지역설화,"구비전승,어문학",어문학,경상도·대구·부산 지역의 전설,,용산 마을과 영아지 마을에 이르는 강가의 벼랑을 따라 자연적으로 조성된 길이 개비리 길이다. 이 길의 유래는 영아지 마을에 사는 황씨 할아버지의 개 누렁이가 어느 날 11마리의 새끼를 낳았는데 한 마리가 유독 작고 볼품없어 집에 남기고 나머지는 시장에 내다 팔았다. 그런데 할아버지의 딸이 시집인 용산리로 가서 키우겠다며 데리고 갔다. 이후 시집으로 간 새끼를 위해 친정에 있는 누렁이가 하루에 한 번 위험한 낙동강변 절벽면을 건너 새끼에게 젖을 먹이러 오,,https://ncms.nculture.org/traditional-stories/story/5871,경상남도,창녕군,경남 창녕군 남지읍 용산리 119-3,35.39725211,128.4365433,20200828,"낙동강 변, 개비리길",20221230
10645,임진왜란 때 정기룡 장군이 혈전을 벌인 경남 사천의 사천읍성,역사문화유산,한국의 관방문화,문화유산,건축유적,경상남도 관방유적,성곽,"경상남도 사천시 사천읍 선인리와 정의리 일부, 수양공원 일대에 사천읍성이 있다. 사천읍성은 1442년에 왜구를 막고, 백성을 보호하기 위해 병조참판 신인손이 왕의 명으로 쌓았다고 한다. 임진왜란 때 왜군에게 점령당하는 아픔도 있었지만, 당시 조명연합군의 선봉장이었던 정기룡 장군에 의해 탈환된 역사를 갖고 있다. 현재 수양공원에 있는 성벽 일부를 복원하여 사천의 역사와 문화가 살아 숨 쉬는 시민들의 휴식공간으로 활용하고 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/121/72255/65083/c/사천읍성_문화재청_제1유형-(1)-thumb.jpg,https://ncms.nculture.org/fortress/story/5887,경상남도,사천시,경남 사천시 사천읍 선인리 580-2,35.08385401,128.0937331,20200828,"사천읍성, 사천 수양공원, 병조참판 신인손, 정기룡 장군, 선진리왜성, 사천조명군총",20221230
10646,이 엿이 제일 싸다고 외치는 경북 상주의 싸구려소리,생활문화,노동요,생활과 민속,민속,경상북도 노동요,상업노동요,경상북도 상주시에서는 「엿파는소리」로 싸구려소리를 불렀다. 「엿파는소리」는 엿장수가 엿을 팔 목적으로 사람들의 관심을 끌기 위해 부르는 노래다. 빠르고 경쾌하며 익살스러워 일반인들이 배워 노는 자리에서 부르기도 했다. 싸구려소리는 “싸구려”라는 말로 시작하거나 또는 사설 중에 “싸다”는 의미의 말을 넣는다. 말치레를 통해 상품을 선전하고 과장적인 표현으로 호객행위를 한다.,,https://ncms.nculture.org/labour-song/story/6025,경상북도,상주시,경북 상주시 내서면 배골길 729,36.37308492,128.0294279,20200904,"엿파는소리, 싸구려소리, 상주 노동요, 엿사시오소리",20221230
10647,"고등어라고 다 같은 고등어가 아니에요, 통영 고등어회",생활문화,향토음식,생활과 민속,생활,지역 향토 음식,,"자반고등어 구이는 한국인의 식탁에 일상적으로 오르내리는 음식이다. 하지만 국민생선 고등어를 회를 먹거나 살아있는 상태로 본 기억은 희미할 것이다. 이는 고등어가 성질이 급한 생선이기 때문이다. 그러나 고등어는 활어회로 먹을 때 그 진가를 알 수 있는 생선이다. 이를 확인하고 싶다면 겨울철에 통영으로 가보자. 통영 근처의 욕지도에 고등어 양식장이 있고, 거기서 공수해오는 활고등어회를 맛볼 수 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/245/85690/92653/c/%EA%B3%A0%EB%93%B1%EC%96%B4%ED%9A%8C-%282%29_rev-thumb.jpg,https://ncms.nculture.org/food/story/6029,경상남도,통영시,경상남도 통영시 중앙시장1길 12-8,34.84519013,128.4245641,20200904,"고등어, 고등어회, 통영",20221230
10648,주세붕이 향교 세운 이야기,생활문화,지역설화,"구비전승,어문학",어문학,서울·경기도·인천 지역의 전설,,우리나라는 고을을 유수，목사，부사，군수，현감이 관할하는 다섯으로 나누었다. 순홍부사를 지낸 주세붕이 중국 사신으로 갔다. 중국에서 우리를 오랑캐라며 동이라고 불렀다. 주세붕이 우리나라는 360고을에 향교를 지어 공자를 배향한다면서 우리를 오랑캐라 부르지 말라고 하였다. 중국에서 그게 사실이면 오랑캐라고 부르지 않겠다고 하였다. 돌아와 왕에게 말해서 어명으로 전국에 향교를 짓게 하고 공자를 배향하게 하였다.,,https://ncms.nculture.org/traditional-stories/story/6054,서울특별시,종로구,서울 종로구 경운동 90-3,37.57598561,126.9858219,20200904,"주세붕, 향교",20221230
10649,해녀들이 노를 저으며 부르는 제주 함덕마을의 「이여도사나소리」,생활문화,노동요,생활과 민속,민속,제주도 노동요,수산노동요,"제주특별자치도 제주시 조천읍 함덕리는 조천읍에서 가구 수 및 인구수가 가장 많은 리이다. 한때 제주도 최대의 멸치어장이 형성되던 곳이었다. 이곳 해녀들이 소라·전복·해삼·멍게·성게 등의 해산물 채취를 위해 바다로 나갈 때 노를 저으며 부르는 노래가 「이여도사나소리」이다. 이 노래의 가창방식은 마을 및 제보자에 따라 차이가 있으나, 노랫말은 크게 다르지 않다. 살림의 어려움, 가족 간의 갈등을 이야기하다 용왕이나 서낭에게 물질 잘 되게 해달라고 마무리하는",https://minio.nculture.org/amsweb-opt/multimedia_assets/203/73138/70568/c/%EB%85%B8%EB%8F%99%EC%9A%94_%EC%A0%9C%EC%A3%BC%EB%8F%84-%ED%95%B4%EB%85%80-%EB%85%B8%EB%9E%98-thumb.jpg,https://ncms.nculture.org/labour-song/story/6067,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 함덕리 831-3,33.53108294,126.6666955,20200904,"해녀, 이여도사나소리, 제주 함덕마을, 노젓는소리",20221230
